frame,pc,system_input,player_input,player_state_2800,airborne_20b0,rider_x_2646,rider_y_2644,jump_anim_20b4,jump_acc_20b5,scroll_command_20b1,scroll_acc_2203,activation_acc_20c2,course_index_2208,course_state_20bc,state_20bd,state_20be,state_20bf,score_bcd_20a0,object_26d0_status,object_26d0_x88,object_26d0_y,object_26d0_timer,object_26d0_code,object_26d0_attr,frame_byte_14,lives_2200,extra_220a,coin_220b,missed_220c,bb_20bb,c1_20c1,c4_20c4,phase_05,phase_06,cb_20cb
2123,60f6,ff,fd,03,00,37,208,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,01,2580,144,01,41,80,5f,00,01,00,04,a9,00,ea00,00,07,00
2124,622f,ff,fd,03,00,37,208,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,01,2580,144,01,41,80,60,00,01,00,04,a9,00,ea00,01,07,00
2125,622e,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,61,00,01,00,04,a9,00,ea00,01,07,00
2126,60f1,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,62,00,01,00,04,a9,00,ea00,01,07,00
2127,6208,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,63,00,01,00,04,a9,00,ea00,01,07,00
2128,60ef,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,64,00,01,00,04,a9,00,ea00,01,07,00
2129,6205,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,65,00,01,00,04,a9,00,ea00,01,07,00
2130,622e,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,66,00,01,00,04,a9,00,ea00,01,07,00
2131,60f4,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,67,00,01,00,04,a9,00,ea00,01,07,00
2132,6208,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,68,00,01,00,04,a9,00,ea00,01,07,00
2133,60f1,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,69,00,01,00,04,a9,00,ea00,01,07,00
2134,6205,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,6a,00,01,00,04,a9,00,ea00,01,07,00
2135,60ee,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,6b,00,01,00,04,a9,00,ea00,01,07,00
2136,60f5,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,6c,00,01,00,04,a9,00,ea00,01,07,00
2137,622e,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,6d,00,01,00,04,a9,00,ea00,01,07,00
2138,60f1,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,6e,00,01,00,04,a9,00,ea00,01,07,00
2139,6208,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,6f,00,01,00,04,a9,00,ea00,01,07,00
2140,60ef,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,70,00,01,00,04,a9,00,ea00,01,07,00
2141,6205,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,71,00,01,00,04,a9,00,ea00,01,07,00
2142,622e,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,72,00,01,00,04,a9,00,ea00,01,07,00
2143,60f4,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,73,00,01,00,04,a9,00,ea00,01,07,00
2144,6208,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,74,00,01,00,04,a9,00,ea00,01,07,00
2145,60f1,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,75,00,01,00,04,a9,00,ea00,01,07,00
2146,6205,ff,fd,00,00,0,0,00,0000,fe80,0250,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,76,00,01,00,04,a9,00,ea00,01,07,00
2147,6207,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,77,00,01,00,04,a9,00,ea00,02,07,00
2148,60ee,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,78,00,01,00,04,a9,00,ea00,02,07,00
2149,60f6,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,79,00,01,00,04,a9,00,ea00,02,07,00
2150,6208,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,7a,00,01,00,04,a9,00,ea00,02,07,00
2151,60f0,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,7b,00,01,00,04,a9,00,ea00,02,07,00
2152,6203,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,7c,00,01,00,04,a9,00,ea00,02,07,00
2153,622e,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,7d,00,01,00,04,a9,00,ea00,02,07,00
2154,60f1,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,7e,00,01,00,04,a9,00,ea00,02,07,00
2155,6205,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,7f,00,01,00,04,a9,00,ea00,02,07,00
2156,622f,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,80,00,01,00,04,a9,00,ea00,02,07,00
2157,60f3,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,81,00,01,00,04,a9,00,ea00,02,07,00
2158,6206,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,82,00,01,00,04,a9,00,ea00,02,07,00
2159,60ef,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,83,00,01,00,04,a9,00,ea00,02,07,00
2160,60f5,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,84,00,01,00,04,a9,00,ea00,02,07,00
2161,622e,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,85,00,01,00,04,a9,00,ea00,02,07,00
2162,60ef,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,86,00,01,00,04,a9,00,ea00,02,07,00
2163,6205,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,87,00,01,00,04,a9,00,ea00,02,07,00
2164,622e,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,88,00,01,00,04,a9,00,ea00,02,07,00
2165,60f1,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,89,00,01,00,04,a9,00,ea00,02,07,00
2166,6205,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,8a,00,01,00,04,a9,00,ea00,02,07,00
2167,6231,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,8b,00,01,00,04,a9,00,ea00,02,07,00
2168,60f2,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,8c,00,01,00,04,a9,00,ea00,02,07,00
2169,6208,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,8d,00,01,00,04,a9,00,ea00,02,07,00
2170,60ee,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,8e,00,01,00,04,a9,00,ea00,02,07,00
2171,60f6,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,8f,00,01,00,04,a9,00,ea00,02,07,00
2172,622d,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,90,00,01,00,04,a9,00,ea00,02,07,00
2173,60f0,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,91,00,01,00,04,a9,00,ea00,02,07,00
2174,6203,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,92,00,01,00,04,a9,00,ea00,02,07,00
2175,622e,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,93,00,01,00,04,a9,00,ea00,02,07,00
2176,60f1,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,94,00,01,00,04,a9,00,ea00,02,07,00
2177,6205,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,95,00,01,00,04,a9,00,ea00,02,07,00
2178,6230,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,96,00,01,00,04,a9,00,ea00,02,07,00
2179,60f3,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,97,00,01,00,04,a9,00,ea00,02,07,00
2180,6206,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,98,00,01,00,04,a9,00,ea00,02,07,00
2181,60ef,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,99,00,01,00,04,a9,00,ea00,02,07,00
2182,60f5,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,9a,00,01,00,04,a9,00,ea00,02,07,00
2183,622e,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,9b,00,01,00,04,a9,00,ea00,02,07,00
2184,60ef,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,9c,00,01,00,04,a9,00,ea00,02,07,00
2185,6205,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,9d,00,01,00,04,a9,00,ea00,02,07,00
2186,622e,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,9e,00,01,00,04,a9,00,ea00,02,07,00
2187,60f1,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,9f,00,01,00,04,a9,00,ea00,02,07,00
2188,6205,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,a0,00,01,00,04,a9,00,ea00,02,07,00
2189,6231,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,a1,00,01,00,04,a9,00,ea00,02,07,00
2190,60f2,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,a2,00,01,00,04,a9,00,ea00,02,07,00
2191,6208,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,a3,00,01,00,04,a9,00,ea00,02,07,00
2192,60ee,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,a4,00,01,00,04,a9,00,ea00,02,07,00
2193,60f6,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,a5,00,01,00,04,a9,00,ea00,02,07,00
2194,622d,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,a6,00,01,00,04,a9,00,ea00,02,07,00
2195,60f0,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,a7,00,01,00,04,a9,00,ea00,02,07,00
2196,6204,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,a8,00,01,00,04,a9,00,ea00,02,07,00
2197,622e,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,a9,00,01,00,04,a9,00,ea00,02,07,00
2198,60f1,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,aa,00,01,00,04,a9,00,ea00,02,07,00
2199,6206,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,ab,00,01,00,04,a9,00,ea00,02,07,00
2200,6230,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,ac,00,01,00,04,a9,00,ea00,02,07,00
2201,60f3,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,ad,00,01,00,04,a9,00,ea00,02,07,00
2202,6207,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,ae,00,01,00,04,a9,00,ea00,02,07,00
2203,60ef,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,af,00,01,00,04,a9,00,ea00,02,07,00
2204,60f5,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,b0,00,01,00,04,a9,00,ea00,02,07,00
2205,622e,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,b1,00,01,00,04,a9,00,ea00,02,07,00
2206,60ef,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,b2,00,01,00,04,a9,00,ea00,02,07,00
2207,6205,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,b3,00,01,00,04,a9,00,ea00,02,07,00
2208,622e,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,b4,00,01,00,04,a9,00,ea00,02,07,00
2209,60f1,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,b5,00,01,00,04,a9,00,ea00,02,07,00
2210,6205,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,b6,00,01,00,04,a9,00,ea00,02,07,00
2211,6231,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,b7,00,01,00,04,a9,00,ea00,02,07,00
2212,60f2,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,b8,00,01,00,04,a9,00,ea00,02,07,00
2213,6208,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,b9,00,01,00,04,a9,00,ea00,02,07,00
2214,60ef,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,ba,00,01,00,04,a9,00,ea00,02,07,00
2215,60f6,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,bb,00,01,00,04,a9,00,ea00,02,07,00
2216,622d,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,bc,00,01,00,04,a9,00,ea00,02,07,00
2217,60f1,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,bd,00,01,00,04,a9,00,ea00,02,07,00
2218,6204,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,be,00,01,00,04,a9,00,ea00,02,07,00
2219,622e,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,bf,00,01,00,04,a9,00,ea00,02,07,00
2220,60f1,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,c0,00,01,00,04,a9,00,ea00,02,07,00
2221,6206,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,c1,00,01,00,04,a9,00,ea00,02,07,00
2222,6230,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,c2,00,01,00,04,a9,00,ea00,02,07,00
2223,60f4,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,c3,00,01,00,04,a9,00,ea00,02,07,00
2224,6207,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,c4,00,01,00,04,a9,00,ea00,02,07,00
2225,60ef,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,c5,00,01,00,04,a9,00,ea00,02,07,00
2226,60f6,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,c6,00,01,00,04,a9,00,ea00,02,07,00
2227,622e,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,c7,00,01,00,04,a9,00,ea00,02,07,00
2228,60ef,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,c8,00,01,00,04,a9,00,ea00,02,07,00
2229,6205,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,c9,00,01,00,04,a9,00,ea00,02,07,00
2230,622e,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,ca,00,01,00,04,a9,00,ea00,02,07,00
2231,60f1,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,cb,00,01,00,04,a9,00,ea00,02,07,00
2232,6205,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,cc,00,01,00,04,a9,00,ea00,02,07,00
2233,6231,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,cd,00,01,00,04,a9,00,ea00,02,07,00
2234,60f2,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,ce,00,01,00,04,a9,00,ea00,02,07,00
2235,6208,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,cf,00,01,00,04,a9,00,ea00,02,07,00
2236,60ef,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,d0,00,01,00,04,a9,00,ea00,02,07,00
2237,60f6,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,d1,00,01,00,04,a9,00,ea00,02,07,00
2238,622e,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,d2,00,01,00,04,a9,00,ea00,02,07,00
2239,60f1,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,d3,00,01,00,04,a9,00,ea00,02,07,00
2240,6204,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,d4,00,01,00,04,a9,00,ea00,02,07,00
2241,622f,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,d5,00,01,00,04,a9,00,ea00,02,07,00
2242,60f1,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,d6,00,01,00,04,a9,00,ea00,02,07,00
2243,6206,ff,fd,00,00,0,0,00,0000,fe80,0200,3200,09,ee,00,00,26,000300,00,0000,0,00,00,00,d7,00,01,00,04,a9,00,ea00,02,07,00
