frame,24b0_st,24b0_x,24b0_b1b2,24b0_b8,24f0_st,24f0_x,24f0_b1b2,24f0_b8,2530_st,2530_x,2530_b1b2,2530_b8,2570_st,2570_x,2570_b1b2,2570_b8,2580_st,2580_x,2580_b1b2,2580_b8,25e0_st,25e0_x,25e0_b1b2,25e0_b8,26d0_st,26d0_x,26d0_b1b2,26d0_b8,2700_st,2700_x,2700_b1b2,2700_b8,2730_st,2730_x,2730_b1b2,2730_b8,2760_st,2760_x,2760_b1b2,2760_b8
1483,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1484,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1485,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1486,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1487,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1488,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1489,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1490,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1491,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1492,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1493,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1494,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1495,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1496,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1497,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1498,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1499,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1500,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1501,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1502,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1503,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1504,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1505,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1506,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1507,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1508,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1509,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1510,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1511,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1512,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1513,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1514,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1515,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1516,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1517,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1518,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1519,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1520,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1521,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1522,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1523,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1524,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1525,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1526,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1527,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1528,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1529,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1530,02,b800,0100,03,01,0000,9c80,00,00,0000,0000,00,00,b000,0000,00,24,a000,b600,00,ff,f800,0000,00,01,4180,0000,02,00,0000,0000,02,00,0000,0000,00,00,0000,0000,03
1531,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1532,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1533,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1534,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1535,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1536,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1537,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1538,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1539,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1540,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1541,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1542,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1543,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1544,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1545,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1546,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1547,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1548,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1549,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1550,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1551,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1552,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1553,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1554,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1555,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1556,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1557,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1558,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1559,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1560,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1561,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1562,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1563,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1564,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1565,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1566,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1567,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1568,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1569,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1570,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1571,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1572,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1573,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1574,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1575,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1576,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1577,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1578,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1579,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1580,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1581,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1582,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1583,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1584,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1585,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1586,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1587,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1588,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1589,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1590,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1591,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1592,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1593,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1594,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1595,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1596,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1597,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1598,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1599,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1600,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1601,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1602,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1603,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1604,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1605,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1606,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1607,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1608,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1609,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1610,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1611,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1612,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1613,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
1614,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
